Price,new_car_price,overview_Fuel type,spec_Top Speed,spec_Emission Standard,spec_Seating Capacity,spec_Bootspace,spec_Fuel Tank Capacity,spec_Airbags,spec_Anti-Lock Braking System (ABS),spec_Electronic Stability Program (ESP),spec_Brake Assist (BA),spec_Electronic Brake-force Distribution (EBD),spec_Traction Control System (TC/TCS),spec_Hill Hold Control,spec_Hill Descent Control,spec_Child Safety Lock,spec_Child Seat Anchor Points,spec_Engine Immobiliser,spec_Central Locking,spec_Sunroof,spec_Parking Sensors,spec_Keyless Start/ Button Start,spec_GPS Navigation System,spec_ADAS,spec_Automatic Emergency Braking,spec_Vehicle Warranty,spec_Battery,spec_Driving Range,spec_Battery Warranty,spec_DC Fast Charging,spec_AC Fast Charging,spec_AC Regular Charging,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership,Transmission,Insurance,Registration_Type,City,Engine(cc),Max_Power(bhp),Mileage
370000.0,689000.0,CNG,,,5 Seats and 2 Rows,320 L,42 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2015,Maruti,Suzuki,"['Swift', 'DZire', 'VXI']",62000.0,1,Manual,Yes,Individual,Kanpur,1197 ,83,20.85 kmpl
500000.0,784000.0,Petrol,,BS 6,5 Seats and 2 Rows,268 L,37 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,828 km,Not Applicable,,,,,,No,No,2022,Maruti,Suzuki,"['Swift', 'VXi', '[2021-2023]']",87000.0,1,Manual,Yes,Individual,Kanpur,1197 ,89,22.38 kmpl
275000.0,755000.0,Diesel,,,5 Seats and 2 Rows,205 L,42 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Fixed Geometry),No,2014,Maruti,Suzuki,"['Swift', 'VDi', '[2014-2017]']",86000.0,1,Manual,Yes,Individual,Kanpur,1248 ,74,25.2 kmpl
130000.0,610000.0,Diesel,,,5 Seats,,43 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2011,Maruti,Suzuki,"['Swift', 'VDi', 'BS-IV']",83000.0,1,Manual,No,Not Available,Kanpur,1248 ,75,14.84 kmpl
360000.0,844999.9999999999,Diesel,,,5 Seats and 2 Rows,205 L,42 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,No,,,Not Applicable,,,,,,,,,Turbocharged (Fixed Geometry),No,2014,Maruti,Suzuki,"['Swift', 'ZDi']",84000.0,1,Manual,Yes,Individual,Kanpur,1248 ,74,25.2 kmpl
350000.0,559000.0,Petrol,,,5 Seats and 2 Rows,205 L,42 litres,,No,No,No,No,No,No,No,Yes,,Yes,Manual Key-Operated,No,,No,No,,,Not Applicable,,,,,,,,,,,2012,Maruti,Suzuki,"['Swift', 'VXi']",28000.0,1,Manual,No,Not Available,Kanpur,1197 ,85,18.6 kmpl
500000.0,707000.0,Petrol,,BS 6,5 Seats and 2 Rows,268 L,37 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,No,No,,,Not Applicable,Not Applicable,784.77 km,,,,,,,No,No,2020,Maruti,Suzuki,"['Swift', 'VXi']",95480.0,1,Manual,No,Not Available,Kanpur,1197 ,82,21.21 kmpl
295000.0,628000.0,Petrol,,,5 Seats and 2 Rows,205 L,42 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2014,Maruti,Suzuki,"['Swift', 'VXi', '[2014-2017]']",73000.0,1,Manual,No,Individual,Kanpur,1197 ,83,20.4 kmpl
200000.0,682000.0,Diesel,,,5 Seats and 2 Rows,205 L,42 litres,,No,No,No,No,No,No,No,Yes,,Yes,Manual Key-Operated,No,,No,No,,,Not Applicable,,,,,,,,,,,2013,Maruti,Suzuki,"['Swift', 'VDi']",149000.0,1,Manual,No,Not Available,Kanpur,1248 ,74,22.9 kmpl
315000.0,630000.0,LPG,,,5 Seats and 2 Rows,205 L,42 litres,,No,No,No,No,No,No,No,Yes,,Yes,No,No,,No,No,,,Not Applicable,,,,,,,,,,,2013,Maruti,Suzuki,"['Swift', 'LDi']",80000.0,1,Manual,No,Not Available,Kanpur,1248 ,74,22.9 kmpl
340000.0,547000.0,Petrol,,,5 Seats and 2 Rows,205 L,42 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2015,Maruti,Suzuki,"['Swift', 'Lxi', '(O)', '[2014-2017]']",63256.0,1,Manual,Yes,Individual,Kanpur,1197 ,83,20.4 kmpl
400000.0,686000.0,CNG,,,5 Seats and 2 Rows,268 L,37 litres,,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2018,Maruti,Suzuki,"['Swift', 'VXi', '[2018-2019]']",93000.0,1,Manual,No,Not Available,Kanpur,1197 ,82,22 kmpl
500000.0,707000.0,Petrol,,BS 6,5 Seats and 2 Rows,268 L,37 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,No,No,,,Not Applicable,Not Applicable,784.77 km,,,,,,,No,No,2020,Maruti,Suzuki,"['Swift', 'VXi']",20000.0,1,Manual,No,Not Available,Kanpur,1197 ,82,21.21 kmpl
300000.0,682000.0,Diesel,,,5 Seats and 2 Rows,205 L,42 litres,,No,No,No,No,No,No,No,Yes,,Yes,Manual Key-Operated,No,,No,No,,,Not Applicable,,,,,,,,,,,2013,Maruti,Suzuki,"['Swift', 'VDi']",50000.0,2,Manual,No,Not Available,Kanpur,1248 ,74,22.9 kmpl
575000.0,,Diesel,,,5 Seats and 2 Rows,205 L,42 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Fixed Geometry),No,2020,Maruti,Suzuki,"['Swift', 'VDi', '[2014-2017]']",57000.0,1,Manual,No,Individual,Kanpur,1248 ,74,25.2 kmpl
365000.0,,Diesel,,,5 Seats and 2 Rows,205 L,42 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Fixed Geometry),No,2016,Maruti,Suzuki,"['Swift', 'VDi', '[2014-2017]']",78137.0,,Manual,No,Not Available,Kanpur,1248 ,74,25.2 kmpl
537000.0,784000.0,Petrol,,BS 6,5 Seats and 2 Rows,268 L,37 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,828 km,Not Applicable,,,,,,No,No,2022,Maruti,Suzuki,"['Swift', 'VXi', '[2021-2023]']",21568.0,1,Manual,No,Individual,Kanpur,1197 ,89,22.38 kmpl
250000.0,559000.0,Petrol,,,5 Seats and 2 Rows,205 L,42 litres,,No,No,No,No,No,No,No,Yes,,Yes,Manual Key-Operated,No,,No,No,,,Not Applicable,,,,,,,,,,,2012,Maruti,Suzuki,"['Swift', 'VXi']",110113.0,1,Manual,No,Not Available,Kanpur,1197 ,85,18.6 kmpl
249000.00000000003,630000.0,Diesel,,,5 Seats and 2 Rows,205 L,42 litres,,No,No,No,No,No,No,No,Yes,,Yes,No,No,,No,No,,,Not Applicable,,,,,,,,,,,2012,Maruti,Suzuki,"['Swift', 'LDi']",150000.0,3,Manual,Yes,Individual,Kanpur,1248 ,74,22.9 kmpl
480000.0,1022000.0,Diesel,,BS 4,5 Seats and 2 Rows,328 L,48 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Remote,No,Rear,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Maruti,Suzuki,"['Vitara', 'Brezza', 'ZDi']",71000.0,1,Manual,Yes,Individual,Kanpur,1248 ,89,24.29 kmpl
1200000.0,1373000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,328 L,48 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,No,,No,Not Applicable,Not Applicable,950 km,Not Applicable,,,,,,No,No,2025,Maruti,Suzuki,"['Vitara', 'Brezza', 'ZXi', 'Petrol', 'Automatic', 'Smart', 'Hybrid']",16000.0,1,Automatic,Yes,Individual,Kanpur,1462 ,102,19.8 kmpl
750000.0,937000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,328 L,48 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,Yes,Yes,,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,No,No,,No,Not Applicable,Not Applicable,834 km,Not Applicable,,,,,,No,No,2024,Maruti,Suzuki,"['Vitara', 'Brezza', 'LXi', '[2023-2025]']",28000.0,1,Manual,No,Individual,Kanpur,1462 ,102,17.38 kmpl
525000.0,1128000.0,Diesel,,BS 4,5 Seats and 2 Rows,328 L,48 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Maruti,Suzuki,"['Vitara', 'Brezza', 'ZDi', 'Plus']",81000.0,1,Manual,Yes,Commercial,Kanpur,1248 ,89,24.29 kmpl
718000.0,1018000.0,Petrol,,BS 6,5 Seats and 2 Rows,328 L,48 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,No,,No,Not Applicable,Not Applicable,817 km,Not Applicable,,,,,,No,No,2022,Maruti,Suzuki,"['Vitara', 'Brezza', 'VXi']",34820.0,1,Manual,No,Individual,Kanpur,1462 ,103,17 kmpl
570000.0,1018000.0,Petrol,,BS 6,5 Seats and 2 Rows,328 L,48 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,No,,No,Not Applicable,Not Applicable,817 km,Not Applicable,,,,,,No,No,2020,Maruti,Suzuki,"['Vitara', 'Brezza', 'VXi']",65000.0,1,Manual,No,Not Available,Kanpur,1462 ,103,17 kmpl
900000.0,1442000.0,Petrol,,BS 6,5 Seats and 2 Rows,328 L,48 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,No,,No,Not Applicable,Not Applicable,950 km,Not Applicable,,,,,,No,No,2022,Maruti,Suzuki,"['Vitara', 'Brezza', 'ZXI', 'AT', '[2022-2023]']",37000.0,1,Automatic,No,Not Available,Kanpur,1462 ,102,19.8 kmpl
550000.0,1128000.0,Diesel,,BS 4,5 Seats and 2 Rows,328 L,48 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2016,Maruti,Suzuki,"['Vitara', 'Brezza', 'ZDi', 'Plus']",52000.0,1,Manual,No,Individual,Kanpur,1248 ,89,24.29 kmpl
125000.0,381000.0,Petrol,,,5 Seats and 2 Rows,,35 litres,,No,,,,,,,Yes,,No,Yes,No,,,,,,,Not Applicable,,,,,,,,,,2007,Maruti,Suzuki,"['Wagon', 'R', 'LXi', 'Minor']",82000.0,1,Manual,No,Not Available,Kanpur,1061 ,67,13 kmpl
250000.0,431000.0,Petrol,,,5 Seats,,35 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2011,Maruti,Suzuki,"['Wagon', 'R', 'LXi']",17000.0,1,Manual,No,Not Available,Kanpur,998 ,68,15 kmpl
675000.0,1136000.0,Petrol,,BS 6,5 Seats and 2 Rows,328 L,48 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,817 km,Not Applicable,,,,,,No,No,2020,Maruti,Suzuki,"['Vitara', 'Brezza', 'ZXi', 'Plus']",37925.0,1,Manual,No,Individual,Kanpur,1462 ,103,17 kmpl
550000.0,954000.0,Diesel,,BS 4,5 Seats and 2 Rows,328 L,48 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote,No,Rear,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2019,Maruti,Suzuki,"['Vitara', 'Brezza', 'VDi']",93000.0,1,Manual,No,Not Available,Kanpur,1248 ,89,24.29 kmpl
503000.0,784000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,341 L,32 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,754 km,Not Applicable,,,,,,No,No,2023,Maruti,Suzuki,"['Wagon', 'R', 'ZXI', 'Plus', '1.2', '[2023-2025]']",41240.0,1,Manual,No,Individual,Kanpur,1197 ,89,23.56 kmpl
550000.0,672000.0,Petrol,,BS 6,5 Seats and 2 Rows,341 L,32 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,779 km,Not Applicable,,,,,,No,No,2023,Maruti,Suzuki,"['Wagon', 'R', 'VXI', '1.0', '[2022-2023]']",10000.0,2,Manual,No,Not Available,Kanpur,998 ,66,24.35 kmpl
275000.0,512000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2017,Maruti,Suzuki,"['Wagon', 'R', 'VXI']",68600.0,2,Manual,Yes,Individual,Kanpur,998 ,67,20.5 kmpl
220000.00000000003,490000.00000000006,CNG,,,5 Seats,,35 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2013,Maruti,Suzuki,"['Wagon', 'R', 'LXi', 'CNG']",125000.0,1,Manual,Yes,Individual,Kanpur,998 ,59,
560000.0,598000.0,Petrol,,BS 6,5 Seats and 2 Rows,341 L,32 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,697.28 km,Not Applicable,,,,,,No,No,2022,Maruti,Suzuki,"['Wagon', 'R', 'LXi', '(O)', '1.0']",50000.0,1,Manual,No,Commercial,Kanpur,998 ,67,21.79 kmpl
380000.0,622000.0,Petrol,,BS 6,5 Seats and 2 Rows,341 L,32 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Manual Key-Operated,No,Rear,No,No,,No,Not Applicable,Not Applicable,779 km,Not Applicable,,,,,,No,No,2022,Maruti,Suzuki,"['Wagon', 'R', 'LXI', '1.0', '[2022-2023]']",44000.0,1,Manual,No,Individual,Kanpur,998 ,66,24.35 kmpl
300000.0,483000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2014,Maruti,Suzuki,"['Wagon', 'R', 'LXI']",25000.0,1,Manual,No,Individual,Kanpur,998 ,67,20.5 kmpl
160000.0,431000.0,Petrol,,,5 Seats,,35 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2012,Maruti,Suzuki,"['Wagon', 'R', 'LXi']",117000.0,1,Manual,No,Not Available,Kanpur,998 ,68,15 kmpl
85000.0,381000.0,Petrol,,,5 Seats and 2 Rows,,35 litres,,No,,,,,,,Yes,,No,Yes,No,,,,,,,Not Applicable,,,,,,,,,,2009,Maruti,Suzuki,"['Wagon', 'R', 'LXi', 'Minor']",80000.0,4,Manual,No,Not Available,Kanpur,1061 ,67,13 kmpl
150000.0,431000.0,Petrol,,,5 Seats,,35 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2011,Maruti,Suzuki,"['Wagon', 'R', 'LXi']",40000.0,2,Manual,No,Not Available,Kanpur,998 ,68,15 kmpl
200000.0,381000.0,Petrol,,,5 Seats and 2 Rows,,35 litres,,No,,,,,,,Yes,,No,Yes,No,,,,,,,Not Applicable,,,,,,,,,,2008,Maruti,Suzuki,"['Wagon', 'R', 'LXi', 'Minor']",65000.0,1,Manual,No,Not Available,Kanpur,1061 ,67,13 kmpl
320000.0,483000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2019,Maruti,Suzuki,"['Wagon', 'R', 'LXI']",121000.0,2,Manual,No,Not Available,Kanpur,998 ,67,20.5 kmpl
60000.0,381000.0,Petrol,,,5 Seats and 2 Rows,,35 litres,,No,,,,,,,Yes,,No,Yes,No,,,,,,,Not Applicable,,,,,,,,,,2006,Maruti,Suzuki,"['Wagon', 'R', 'LXi', 'Minor']",80000.0,3,Manual,Yes,Individual,Kanpur,1061 ,67,13 kmpl
300000.0,483000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Maruti,Suzuki,"['Wagon', 'R', 'LXI']",40000.0,1,Manual,No,Not Available,Kanpur,998 ,67,20.5 kmpl
485000.0,771000.0,CNG,,BS 6,5 Seats and 2 Rows,341 L,60 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,2043 km,Not Applicable,,,,,,No,No,2022,Maruti,Suzuki,"['Wagon', 'R', 'VXI', '1.0', 'CNG', '[2022-2023]']",66000.0,1,Manual,Yes,Individual,Kanpur,998 ,56,34.05 kmpl
350000.0,483000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2018,Maruti,Suzuki,"['Wagon', 'R', 'LXI']",45000.0,1,Manual,No,Not Available,Kanpur,998 ,67,20.5 kmpl
155000.0,459000.0,Petrol,,,5 Seats,,35 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2010,Maruti,Suzuki,"['Wagon', 'R', 'VXi']",15.0,1,Manual,No,Individual,Kanpur,998 ,68,15 kmpl
300000.0,592000.0,Petrol,,BS 6,5 Seats and 2 Rows,341 L,32 litres,1 Airbags (Driver),Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,697.28 km,Not Applicable,,,,,,No,No,2020,Maruti,Suzuki,"['Wagon', 'R', 'LXi', '1.0']",25000.0,1,Manual,No,Not Available,Kanpur,998 ,67,21.79 kmpl
485000.0,738000.0,Petrol,,BS 6,5 Seats and 2 Rows,341 L,32 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,806 km,Not Applicable,,,,,,No,No,2023,Maruti,Suzuki,"['Wagon', 'R', 'VXI', '1.0', 'AGS', '[2022-2023]']",45000.0,1,Automatic,No,Not Available,Kanpur,998 ,66,25.19 kmpl
270000.0,,Petrol,,,5 Seats and 2 Rows,,35 litres,,Yes,,,,,,,Yes,,No,Yes,No,,,,,,,Not Applicable,,,,,,,,,,2010,Maruti,Suzuki,"['Wagon', 'R', 'VXi', 'with', 'ABS', 'Minor']",75000.0,2,Manual,Yes,Individual,Kanpur,1061 ,67,13 kmpl
220000.00000000003,459000.0,Petrol,,,5 Seats,,35 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2013,Maruti,Suzuki,"['Wagon', 'R', 'VXi']",90000.0,1,Manual,No,Not Available,Kanpur,998 ,68,15 kmpl
440000.00000000006,704000.0,CNG,,BS 6,5 Seats and 2 Rows,341 L,60 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,,Not Applicable,,,,,,No,No,2021,Maruti,Suzuki,"['Wagon', 'R', 'LXi', '(O)', '1.0', 'CNG']",65000.0,1,Manual,No,Individual,Kanpur,998 ,58,32.52 kmpl
250000.0,483000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2017,Maruti,Suzuki,"['Wagon', 'R', 'LXI']",123000.0,1,Manual,No,Not Available,Kanpur,998 ,67,20.5 kmpl
400000.0,672000.0,Petrol,,BS 6,5 Seats and 2 Rows,341 L,32 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,779 km,Not Applicable,,,,,,No,No,2023,Maruti,Suzuki,"['Wagon', 'R', 'VXI', '1.0', '[2022-2023]']",80000.0,1,Manual,No,Not Available,Kanpur,998 ,66,24.35 kmpl
350000.0,565000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2017,Maruti,Suzuki,"['Wagon', 'R', 'VXI', 'AMT']",70000.0,1,Automatic,No,Individual,Kanpur,998 ,67,20.5 kmpl
240000.0,490000.00000000006,CNG,,,5 Seats,,35 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2012,Maruti,Suzuki,"['Wagon', 'R', 'LXi', 'CNG']",76123.0,1,Manual,Yes,Individual,Kanpur,998 ,59,
135000.0,431000.0,Petrol,,,5 Seats,,35 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2010,Maruti,Suzuki,"['Wagon', 'R', 'LXi']",86000.0,1,Manual,No,Individual,Kanpur,998 ,68,15 kmpl
335000.0,543000.0,CNG,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2019,Maruti,Suzuki,"['Wagon', 'R', 'LXI', 'CNG']",20.0,1,Manual,No,Individual,Kanpur,998 ,58,26.6 kmpl
270000.0,512000.0,CNG,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Maruti,Suzuki,"['Wagon', 'R', 'VXI']",120000.0,2,Manual,No,Not Available,Kanpur,998 ,67,20.5 kmpl
284000.0,543000.0,CNG,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2014,Maruti,Suzuki,"['Wagon', 'R', 'LXI', 'CNG']",41753.0,1,Manual,No,Individual,Kanpur,998 ,58,26.6 kmpl
250000.0,512000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2017,Maruti,Suzuki,"['Wagon', 'R', 'VXI']",78162.0,2,Manual,No,Individual,Kanpur,998 ,67,20.5 kmpl
100000.0,,Petrol,,,5 Seats and 2 Rows,,35 litres,,No,,,,,,,Yes,,No,Yes,No,,,,,,,Not Applicable,,,,,,,,,,2008,Maruti,Suzuki,"['Wagon', 'R', 'LXi', 'Minor']",57800.0,,Manual,No,Not Available,Kanpur,1061 ,67,13 kmpl
520000.0,794000.0,CNG,,BS6 Phase 2,5 Seats and 2 Rows,,60 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,No,,No,Not Applicable,Not Applicable,1090 km,Not Applicable,,,,,,No,No,2023,Maruti,Suzuki,"['Wagon', 'R', 'VXI', '1.0', 'CNG', '[2023-2025]']",44000.0,1,Manual,Yes,Individual,Kanpur,998 ,56,34.05 kmpl
300000.0,544000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2018,Maruti,Suzuki,"['Wagon', 'R', 'VXI+']",68000.0,1,Manual,Yes,Individual,Kanpur,998 ,67,20.5 kmpl
280000.0,543000.0,CNG,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Maruti,Suzuki,"['Wagon', 'R', 'LXI', 'CNG']",69786.0,1,Manual,Yes,Individual,Kanpur,998 ,58,26.6 kmpl
200000.0,483000.0,Petrol,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2014,Maruti,Suzuki,"['Wagon', 'R', 'LXI']",100012.0,1,Manual,No,Not Available,Kanpur,998 ,67,20.5 kmpl
120000.0,381000.0,Petrol,,,5 Seats and 2 Rows,,35 litres,,No,,,,,,,Yes,,No,Yes,No,,,,,,,Not Applicable,,,,,,,,,,2010,Maruti,Suzuki,"['Wagon', 'R', 'LXi', 'Minor']",90000.0,2,Manual,No,Not Available,Kanpur,1061 ,67,13 kmpl
150000.0,431000.0,Petrol,,,5 Seats,,35 litres,,No,,,,,,,Yes,,Yes,Yes,No,,,,,,,,,,,,,,,,,2012,Maruti,Suzuki,"['Wagon', 'R', 'LXi']",80000.0,2,Manual,No,Not Available,Kanpur,998 ,68,15 kmpl
337000.0,543000.0,CNG,,,5 Seats and 2 Rows,180 L,35 litres,,No,No,No,No,No,No,No,Yes,No,Yes,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2017,Maruti,Suzuki,"['Wagon', 'R', 'LXI', 'CNG']",83733.0,1,Manual,No,Individual,Kanpur,998 ,58,26.6 kmpl
625000.0,735000.0,CNG,,BS6 Phase 2,5 Seats and 2 Rows,,-,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Keyless,No,Rear,No,No,,No,Not Applicable,Not Applicable,,Not Applicable,,,,,60L(Water Capacity)-Approx 8.0 kg â€“ 9.0 kg,No,No,2025,Maruti,Suzuki,"['Wagon', 'R', 'VXi', 'CNG', '1.0L', 'Manual']",12000.0,1,Manual,Yes,Individual,Kanpur,998 ,56,33.47 km/kg
